195.90	-0.862
196.17	-0.697
196.44	-0.697
196.71	-0.000
196.98	-0.000
197.25	0.068
197.52	0.040
197.79	-0.063
198.06	-0.000
198.33	0.008
198.60	0.124
198.87	-0.118
199.15	-0.173
199.42	-0.659
199.69	0.790
199.96	0.639
200.23	-0.000
200.50	-0.000
200.77	-0.000
201.04	-0.000
201.31	-0.000
201.58	-0.000
201.85	1.699
202.12	0.447
202.39	0.319
202.66	0.294
202.93	0.258
203.20	0.245
203.47	0.243
203.74	0.314
204.01	0.328
204.28	0.284
204.55	0.254
204.82	0.309
205.09	0.301
205.36	0.271
205.63	0.327
205.90	0.380
206.17	0.298
206.44	0.310
206.71	0.253
206.98	0.281
207.25	0.298
207.52	0.361
207.79	0.508
208.06	0.667
208.33	0.957
208.60	1.087
208.87	0.930
209.14	0.774
209.41	0.647
209.68	0.625
209.95	0.736
210.22	0.562
210.49	0.507
210.76	0.458
211.03	0.434
211.30	0.447
211.57	0.484
211.84	0.584
212.11	0.829
212.38	1.051
212.65	0.921
212.92	0.915
213.19	0.956
213.46	1.023
213.73	1.102
214.00	1.612
214.27	1.870
214.54	1.481
214.81	1.206
215.08	1.003
215.35	0.930
215.62	0.953
215.89	1.015
216.16	1.162
216.43	1.288
216.70	1.338
216.97	1.185
217.24	1.146
217.51	1.121
217.78	1.253
218.05	1.282
218.32	1.381
218.59	1.374
218.86	1.455
219.13	1.396
219.40	1.284
219.67	1.338
219.94	1.403
220.21	1.387
220.48	1.447
220.75	1.506
221.02	1.532
221.29	1.511
221.56	1.489
221.83	1.431
222.10	1.488
222.37	1.424
222.63	1.340
222.90	1.316
223.17	1.361
223.44	1.376
223.71	1.356
223.98	1.403
224.25	1.486
224.52	1.423
224.79	1.464
225.06	1.493
225.33	1.569
225.60	1.678
225.87	1.663
226.14	1.674
226.41	1.655
226.68	1.581
226.95	1.594
227.22	1.511
227.49	1.568
227.76	1.553
228.03	1.626
228.30	1.573
228.56	1.584
228.83	1.539
229.10	1.547
229.37	1.565
229.64	1.627
229.91	1.656
230.18	1.612
230.45	1.623
230.72	1.633
230.99	1.557
231.26	1.620
231.53	1.533
231.80	1.562
232.07	1.501
232.34	1.536
232.61	1.493
232.88	1.489
233.14	1.459
233.41	1.465
233.68	1.450
233.95	1.470
234.22	1.439
234.49	1.463
234.76	1.478
235.03	1.490
235.30	1.490
235.57	1.553
235.84	1.621
236.11	1.749
236.38	1.829
236.64	1.869
236.91	1.807
237.18	1.753
237.45	1.628
237.72	1.653
237.99	1.607
238.26	1.615
238.53	1.594
238.80	1.594
239.07	1.554
239.34	1.558
239.61	1.521
239.87	1.559
240.14	1.577
240.41	1.595
240.68	1.602
240.95	1.597
241.22	1.569
241.49	1.530
241.76	1.491
242.03	1.519
242.30	1.504
242.57	1.560
242.83	1.584
243.10	1.614
243.37	1.596
243.64	1.609
243.91	1.603
244.18	1.636
244.45	1.671
244.72	1.741
244.99	1.725
245.26	1.677
245.52	1.667
245.79	1.617
246.06	1.587
246.33	1.601
246.60	1.629
246.87	1.620
247.14	1.628
247.41	1.569
247.68	1.528
247.94	1.507
248.21	1.519
248.48	1.520
248.75	1.556
249.02	1.637
249.29	1.659
249.56	1.595
249.83	1.585
250.10	1.566
250.36	1.561
250.63	1.533
250.90	1.552
251.17	1.583
251.44	1.600
251.71	1.568
251.98	1.534
252.25	1.522
252.51	1.559
252.78	1.601
253.05	1.635
253.32	1.700
253.59	1.755
253.86	1.701
254.13	1.661
254.39	1.592
254.66	1.578
254.93	1.559
255.20	1.556
255.47	1.573
255.74	1.544
256.01	1.513
256.28	1.510
256.54	1.540
256.81	1.550
257.08	1.595
257.35	1.671
257.62	1.720
257.89	1.722
258.16	1.709
258.42	1.710
258.69	1.659
258.96	1.640
259.23	1.614
259.50	1.609
259.77	1.579
260.04	1.549
260.30	1.494
260.57	1.476
260.84	1.484
261.11	1.485
261.38	1.491
261.65	1.512
261.91	1.520
262.18	1.548
262.45	1.582
262.72	1.618
262.99	1.634
263.26	1.631
263.52	1.657
263.79	1.653
264.06	1.614
264.33	1.598
