200.000	1.61340
201.000	1.61935
202.000	1.62087
203.000	1.62208
204.000	1.62286
205.000	1.62036
206.000	1.62258
207.000	1.62983
208.000	1.64532
209.000	1.64843
210.000	1.64228
211.000	1.64752
212.000	1.64390
213.000	1.64292
214.000	1.64872
215.000	1.64843
216.000	1.65053
217.000	1.65075
218.000	1.65142
219.000	1.65293
220.000	1.65720
221.000	1.65856
222.000	1.66200
223.000	1.66191
224.000	1.65965
225.000	1.65643
226.000	1.65199
227.000	1.65324
228.000	1.65455
229.000	1.65504
230.000	1.65840
231.000	1.65558
232.000	1.65446
233.000	1.65557
234.000	1.65100
235.000	1.65324
236.000	1.65696
237.000	1.65464
238.000	1.65090
239.000	1.64419
240.000	1.64310
241.000	1.64281
242.000	1.64326
243.000	1.64337
244.000	1.63938
245.000	1.63408
246.000	1.63358
247.000	1.63217
248.000	1.62992
249.000	1.62712
250.000	1.62633
251.000	1.62635
252.000	1.62306
253.000	1.61951
254.000	1.61513
255.000	1.61216
256.000	1.61134
257.000	1.60983
258.000	1.60938
259.000	1.60819
260.000	1.60501
261.000	1.60117
262.000	1.59738
263.000	1.59483
264.000	1.59171
265.000	1.59177
266.000	1.59052
267.000	1.58746
268.000	1.58424
269.000	1.58364
270.000	1.58130
271.000	1.57919
272.000	1.57819
273.000	1.57666
274.000	1.57268
275.000	1.56892
276.000	1.56888
277.000	1.56690
278.000	1.56525
279.000	1.56351
280.000	1.56206
281.000	1.56050
282.000	1.55753
283.000	1.55660
284.000	1.55496
285.000	1.55398
286.000	1.54958
287.000	1.54731
288.000	1.54604
289.000	1.54491
290.000	1.54273
291.000	1.53963
292.000	1.54044
293.000	1.54182
294.000	1.54288
295.000	1.53983
296.000	1.53744
297.000	1.53435
298.000	1.53264
299.000	1.52913
300.000	1.52754
301.000	1.52794
302.000	1.52479
303.000	1.52448
304.000	1.52395
305.000	1.51988
306.000	1.51970
307.000	1.52161
308.000	1.51807
309.000	1.51488
310.000	1.51412
311.000	1.51361
312.000	1.51106
313.000	1.50810
314.000	1.50565
315.000	1.50371
316.000	1.50340
317.000	1.50288
318.000	1.49760
319.000	1.49349
320.000	1.48740
321.000	1.48823
322.000	1.48265
323.000	1.48117
324.000	1.47753
325.000	1.47574
326.000	1.46887
327.000	1.46448
328.000	1.45794
329.000	1.45326
330.000	1.44591
331.000	1.43964
332.000	1.43342
333.000	1.42837
334.000	1.42267
335.000	1.41595
336.000	1.40861
337.000	1.40147
338.000	1.39272
339.000	1.38551
340.000	1.37899
