200.000	1.41088
201.000	1.41825
202.000	1.41717
203.000	1.41280
204.000	1.40541
205.000	1.41084
206.000	1.41873
207.000	1.42864
208.000	1.43155
209.000	1.43379
210.000	1.43386
211.000	1.44063
212.000	1.44372
213.000	1.44559
214.000	1.44311
215.000	1.44969
216.000	1.45478
217.000	1.45969
218.000	1.45907
219.000	1.46275
220.000	1.46468
221.000	1.46445
222.000	1.47404
223.000	1.47940
224.000	1.48016
225.000	1.48141
226.000	1.48055
227.000	1.48546
228.000	1.48605
229.000	1.49172
230.000	1.49329
231.000	1.49603
232.000	1.49867
233.000	1.50288
234.000	1.50436
235.000	1.50360
236.000	1.50670
237.000	1.51040
238.000	1.50944
239.000	1.50872
240.000	1.51175
241.000	1.51589
242.000	1.51596
243.000	1.52090
244.000	1.52082
245.000	1.52173
246.000	1.51967
247.000	1.52048
248.000	1.52492
249.000	1.52422
250.000	1.52782
251.000	1.52984
252.000	1.53112
253.000	1.53036
254.000	1.53059
255.000	1.53196
256.000	1.53414
257.000	1.53576
258.000	1.53607
259.000	1.53462
260.000	1.53441
261.000	1.53472
262.000	1.53476
263.000	1.53698
264.000	1.53622
265.000	1.53516
266.000	1.53374
267.000	1.53440
268.000	1.53374
269.000	1.53388
270.000	1.53392
271.000	1.53253
272.000	1.53033
273.000	1.52998
274.000	1.53085
275.000	1.53059
276.000	1.53021
277.000	1.52675
278.000	1.52608
279.000	1.52322
280.000	1.52350
281.000	1.52295
282.000	1.52295
283.000	1.51921
284.000	1.51647
285.000	1.51443
286.000	1.51192
287.000	1.50891
288.000	1.50568
289.000	1.50561
290.000	1.50517
291.000	1.50266
292.000	1.49823
293.000	1.49407
294.000	1.49120
295.000	1.48820
296.000	1.48372
297.000	1.48046
298.000	1.47685
299.000	1.47192
300.000	1.46844
301.000	1.46488
302.000	1.46307
303.000	1.45898
304.000	1.45397
305.000	1.44689
306.000	1.43926
307.000	1.43197
308.000	1.43002
309.000	1.42864
310.000	1.42027
311.000	1.41227
312.000	1.40458
313.000	1.39978
314.000	1.39334
315.000	1.38565
316.000	1.37803
317.000	1.37007
318.000	1.36428
319.000	1.35474
320.000	1.34872
321.000	1.33743
322.000	1.32543
323.000	1.31756
324.000	1.31160
325.000	1.30487
326.000	1.29525
327.000	1.28585
328.000	1.27619
329.000	1.26829
330.000	1.26113
331.000	1.25068
332.000	1.24256
333.000	1.23334
334.000	1.22466
335.000	1.21760
336.000	1.20972
337.000	1.19939
338.000	1.18925
339.000	1.18087
340.000	1.17567
341.000	1.16823
342.000	1.15907
343.000	1.14920
344.000	1.14145
345.000	1.13264
346.000	1.12436
347.000	1.11619
348.000	1.11070
349.000	1.10320
350.000	1.09523
351.000	1.08746
352.000	1.07746
353.000	1.06892
354.000	1.06165
355.000	1.05355
356.000	1.04723
357.000	1.04249
358.000	1.03683
359.000	1.03000
360.000	1.02387
361.000	1.01835
362.000	1.01264
363.000	1.00752
364.000	1.00263
365.000	0.99681
366.000	0.99148
367.000	0.98790
368.000	0.98561
369.000	0.98270
370.000	0.98021
371.000	0.97703
372.000	0.97385
373.000	0.97316
374.000	0.97281
375.000	0.97170
376.000	0.97000
377.000	0.96985
378.000	0.96821
379.000	0.96750
380.000	0.96663
381.000	0.96630
382.000	0.96605
383.000	0.96613
384.000	0.96567
385.000	0.96644
386.000	0.96738
387.000	0.96752
388.000	0.96691
389.000	0.96707
390.000	0.96773
391.000	0.96932
392.000	0.96935
393.000	0.96894
394.000	0.96943
395.000	0.96955
396.000	0.96892
397.000	0.96854
398.000	0.96906
399.000	0.96962
400.000	0.97047
401.000	0.97108
402.000	0.97123
403.000	0.97134
404.000	0.97144
405.000	0.97210
406.000	0.97250
407.000	0.97320
408.000	0.97346
409.000	0.97318
410.000	0.97304
411.000	0.97255
412.000	0.97289
413.000	0.97270
414.000	0.97245
415.000	0.97261
416.000	0.97276
417.000	0.97198
418.000	0.97146
419.000	0.97080
420.000	0.97092
421.000	0.97168
422.000	0.97211
423.000	0.97167
424.000	0.97108
425.000	0.97039
426.000	0.96987
427.000	0.96935
428.000	0.96926
429.000	0.96863
430.000	0.96759
431.000	0.96624
432.000	0.96632
433.000	0.96596
434.000	0.96490
435.000	0.96466
436.000	0.96515
437.000	0.96453
438.000	0.96331
439.000	0.96270
440.000	0.96166
441.000	0.96060
442.000	0.95957
443.000	0.95904
444.000	0.95871
445.000	0.95772
446.000	0.95642
447.000	0.95482
448.000	0.95373
449.000	0.95336
450.000	0.95244
451.000	0.95069
452.000	0.94937
453.000	0.94850
454.000	0.94728
455.000	0.94554
456.000	0.94419
457.000	0.94322
458.000	0.94198
459.000	0.94070
460.000	0.93969
461.000	0.93803
462.000	0.93654
463.000	0.93551
464.000	0.93407
465.000	0.93236
466.000	0.93079
467.000	0.92935
468.000	0.92798
469.000	0.92589
470.000	0.92392
471.000	0.92252
472.000	0.92102
473.000	0.91871
474.000	0.91709
475.000	0.91535
476.000	0.91371
477.000	0.91181
478.000	0.91027
479.000	0.90866
480.000	0.90663
481.000	0.90487
482.000	0.90255
483.000	0.90072
484.000	0.89843
485.000	0.89656
486.000	0.89420
487.000	0.89197
488.000	0.88964
489.000	0.88792
490.000	0.88623
491.000	0.88421
492.000	0.88167
493.000	0.87952
494.000	0.87789
495.000	0.87600
496.000	0.87371
497.000	0.87150
498.000	0.86921
499.000	0.86711
500.000	0.86468
501.000	0.86220
502.000	0.86019
503.000	0.85802
504.000	0.85540
505.000	0.85245
506.000	0.85022
507.000	0.84800
508.000	0.84585
509.000	0.84353
510.000	0.84128
511.000	0.83892
512.000	0.83654
513.000	0.83390
514.000	0.83170
515.000	0.82941
516.000	0.82756
517.000	0.82524
518.000	0.82301
519.000	0.82040
520.000	0.81805
521.000	0.81569
522.000	0.81261
523.000	0.80973
524.000	0.80746
525.000	0.80519
526.000	0.80267
527.000	0.80011
528.000	0.79787
529.000	0.79571
530.000	0.79364
531.000	0.79167
532.000	0.78899
533.000	0.78655
534.000	0.78396
535.000	0.78096
536.000	0.77857
537.000	0.77661
538.000	0.77391
539.000	0.77095
540.000	0.76818
541.000	0.76639
542.000	0.76456
543.000	0.76215
544.000	0.75960
545.000	0.75679
546.000	0.75437
547.000	0.75149
548.000	0.74929
549.000	0.74661
550.000	0.74449
551.000	0.74252
552.000	0.74046
553.000	0.73834
554.000	0.73610
555.000	0.73374
556.000	0.73106
557.000	0.72870
558.000	0.72660
559.000	0.72436
560.000	0.72212
561.000	0.71984
562.000	0.71798
563.000	0.71585
564.000	0.71386
565.000	0.71134
566.000	0.70876
567.000	0.70650
568.000	0.70471
569.000	0.70261
570.000	0.70011
571.000	0.69792
572.000	0.69589
573.000	0.69373
574.000	0.69156
575.000	0.68942
576.000	0.68754
577.000	0.68525
578.000	0.68286
579.000	0.68096
580.000	0.67893
581.000	0.67699
582.000	0.67497
583.000	0.67286
584.000	0.67118
585.000	0.66927
586.000	0.66760
587.000	0.66542
588.000	0.66352
589.000	0.66177
590.000	0.65996
591.000	0.65800
592.000	0.65603
593.000	0.65409
594.000	0.65200
595.000	0.64983
596.000	0.64799
597.000	0.64642
598.000	0.64497
599.000	0.64353
600.000	0.64180
601.000	0.63962
602.000	0.63812
603.000	0.63662
604.000	0.63472
605.000	0.63280
606.000	0.63122
607.000	0.62937
608.000	0.62749
609.000	0.62558
610.000	0.62412
611.000	0.62271
612.000	0.62112
613.000	0.61961
614.000	0.61789
615.000	0.61611
616.000	0.61443
617.000	0.61292
618.000	0.61146
619.000	0.60986
620.000	0.60805
621.000	0.60665
622.000	0.60575
623.000	0.60478
624.000	0.60358
625.000	0.60208
626.000	0.60031
627.000	0.59832
628.000	0.59680
629.000	0.59534
630.000	0.59456
631.000	0.59313
632.000	0.59171
633.000	0.59005
634.000	0.58882
635.000	0.58761
636.000	0.58662
637.000	0.58550
638.000	0.58424
639.000	0.58295
640.000	0.58170
641.000	0.58068
642.000	0.57947
643.000	0.57852
644.000	0.57685
645.000	0.57572
646.000	0.57436
647.000	0.57334
648.000	0.57229
649.000	0.57122
650.000	0.57022
651.000	0.56932
652.000	0.56830
653.000	0.56703
654.000	0.56594
655.000	0.56475
656.000	0.56363
657.000	0.56188
658.000	0.56088
659.000	0.55965
660.000	0.55864
661.000	0.55755
662.000	0.55713
663.000	0.55638
664.000	0.55537
665.000	0.55408
666.000	0.55303
667.000	0.55168
668.000	0.55048
669.000	0.54941
670.000	0.54823
671.000	0.54694
672.000	0.54609
673.000	0.54561
674.000	0.54507
675.000	0.54403
676.000	0.54265
677.000	0.54185
678.000	0.54102
679.000	0.54043
680.000	0.53985
681.000	0.53840
682.000	0.53736
683.000	0.53608
684.000	0.53542
685.000	0.53446
686.000	0.53371
687.000	0.53375
688.000	0.53323
689.000	0.53192
690.000	0.53097
691.000	0.52982
692.000	0.52906
693.000	0.52829
694.000	0.52733
695.000	0.52613
696.000	0.52548
697.000	0.52491
698.000	0.52416
699.000	0.52322
700.000	0.52257
701.000	0.52201
702.000	0.52103
703.000	0.52015
704.000	0.51994
705.000	0.51935
706.000	0.51874
707.000	0.51802
708.000	0.51693
709.000	0.51601
710.000	0.51522
711.000	0.51450
712.000	0.51418
713.000	0.51395
714.000	0.51332
715.000	0.51224
716.000	0.51175
717.000	0.51095
718.000	0.51032
719.000	0.50955
720.000	0.50945
721.000	0.50886
722.000	0.50828
723.000	0.50766
724.000	0.50706
725.000	0.50630
726.000	0.50577
727.000	0.50434
728.000	0.50375
729.000	0.50311
730.000	0.50315
731.000	0.50266
732.000	0.50226
733.000	0.50192
734.000	0.50099
735.000	0.50103
736.000	0.50040
737.000	0.49955
738.000	0.49847
739.000	0.49790
740.000	0.49761
741.000	0.49756
742.000	0.49694
743.000	0.49669
744.000	0.49587
745.000	0.49501
746.000	0.49469
747.000	0.49450
748.000	0.49461
749.000	0.49424
750.000	0.49359
751.000	0.49302
752.000	0.49280
753.000	0.49303
754.000	0.49215
755.000	0.49112
756.000	0.49062
757.000	0.49076
758.000	0.49078
759.000	0.49017
760.000	0.48982
761.000	0.48958
762.000	0.48930
763.000	0.48908
764.000	0.48865
765.000	0.48802
766.000	0.48778
767.000	0.48650
768.000	0.48555
769.000	0.48553
770.000	0.48579
771.000	0.48540
772.000	0.48499
773.000	0.48468
774.000	0.48477
775.000	0.48423
776.000	0.48389
777.000	0.48333
778.000	0.48303
779.000	0.48231
780.000	0.48242
781.000	0.48176
782.000	0.48185
783.000	0.48167
784.000	0.48111
785.000	0.48028
786.000	0.48034
787.000	0.48028
788.000	0.48002
789.000	0.48014
790.000	0.47959
791.000	0.47975
792.000	0.48005
793.000	0.47996
794.000	0.47939
795.000	0.47920
796.000	0.47881
797.000	0.47792
798.000	0.47800
799.000	0.47788
800.000	0.47791
